start,target,sample_min,max_range,num_gaps,sample_unique,percent_availability
2024-02-04,UW.MBW.01.EHZ.M,3346.0,6.0,5.0,17.0,83.768
2024-02-03,UW.MBW.01.EHZ.M,-27687.0,56035.0,3.0,368.0,71.584
2024-02-02,UW.MBW.01.EHZ.M,-27869.0,56234.0,6.0,242.0,99.992
2024-02-01,UW.MBW.01.EHZ.M,-27898.0,56273.0,2.0,1579.0,92.113
2024-01-31,UW.MBW.01.EHZ.M,-27906.0,56290.0,5.0,983.0,99.993
2024-01-30,UW.MBW.01.EHZ.M,-27894.0,56276.0,5.0,1145.0,99.987
2024-01-29,UW.MBW.01.EHZ.M,-27888.0,56282.0,4.0,888.0,99.992
2024-01-28,UW.MBW.01.EHZ.M,0.0,3337.0,4.0,12.0,99.994
2024-01-27,UW.MBW.01.EHZ.M,-27809.0,56166.0,8.0,683.0,99.985
2024-01-26,UW.MBW.01.EHZ.M,-27376.0,55711.0,5.0,533.0,99.745
2024-01-25,UW.MBW.01.EHZ.M,-27639.0,55943.0,8.0,491.0,99.239
2024-01-24,UW.MBW.01.EHZ.M,-27602.0,47164.0,4.0,266.0,99.994
2024-01-23,UW.MBW.01.EHZ.M,-27836.0,56157.0,7.0,801.0,99.808
2024-01-22,UW.MBW.01.EHZ.M,-27788.0,56113.0,9.0,708.0,99.05
2024-01-21,UW.MBW.01.EHZ.M,0.0,3361.0,11.0,14.0,99.68
2024-01-20,UW.MBW.01.EHZ.M,-20948.0,49256.0,5.0,298.0,99.994
2024-01-19,UW.MBW.01.EHZ.M,-27858.0,56153.0,4.0,3879.0,99.993
2024-01-18,UW.MBW.01.EHZ.M,-27799.0,56041.0,10.0,1909.0,99.988
2024-01-17,UW.MBW.01.EHZ.M,0.0,3379.0,11.0,19.0,99.987
2024-01-16,UW.MBW.01.EHZ.M,0.0,3388.0,10.0,22.0,99.989
2024-01-15,UW.MBW.01.EHZ.M,3378.0,7.0,5.0,23.0,51.306
2024-01-14,UW.MBW.01.EHZ.M,-27753.0,55977.0,12.0,578.0,99.502
2024-01-13,UW.MBW.01.EHZ.M,0.0,3431.0,13.0,25.0,99.86
2024-01-12,UW.MBW.01.EHZ.M,-27521.0,30962.0,7.0,156.0,99.991
2024-01-11,UW.MBW.01.EHZ.M,-27803.0,56047.0,6.0,2076.0,88.027
2024-01-10,UW.MBW.01.EHZ.M,-27773.0,56066.0,12.0,493.0,99.633
2024-01-09,UW.MBW.01.EHZ.M,-27806.0,56110.0,6.0,1395.0,99.912
2024-01-08,UW.MBW.01.EHZ.M,0.0,25042.0,12.0,126.0,99.878
2024-01-07,UW.MBW.01.EHZ.M,0.0,3359.0,6.0,11.0,99.994
2024-01-06,UW.MBW.01.EHZ.M,-27658.0,55862.0,7.0,479.0,99.99
2024-01-05,UW.MBW.01.EHZ.M,-26550.0,29902.0,5.0,123.0,99.992
2024-01-04,UW.MBW.01.EHZ.M,-18550.0,46877.0,7.0,327.0,99.99
2024-01-03,UW.MBW.01.EHZ.M,0.0,3349.0,5.0,11.0,99.906
2024-01-02,UW.MBW.01.EHZ.M,0.0,3350.0,7.0,13.0,99.31
2024-01-01,UW.MBW.01.EHZ.M,-27696.0,56009.0,5.0,280.0,99.993
2023-12-31,UW.MBW.01.EHZ.M,0.0,3346.0,6.0,16.0,99.992
2023-12-30,UW.MBW.01.EHZ.M,-27850.0,56234.0,3.0,1352.0,99.995
2023-12-29,UW.MBW.01.EHZ.M,-27942.0,55174.0,3.0,664.0,99.994
2023-12-28,UW.MBW.01.EHZ.M,0.0,3341.0,12.0,10.0,99.987
2023-12-26,UW.MBW.01.EHZ.M,3337.0,6.0,5.0,15.0,99.994
2023-12-27,UW.MBW.01.EHZ.M,-27822.0,56152.0,6.0,838.0,99.993
2023-12-25,UW.MBW.01.EHZ.M,0.0,3356.0,4.0,17.0,99.992
2023-12-24,UW.MBW.01.EHZ.M,0.0,3357.0,5.0,13.0,99.613
2023-12-23,UW.MBW.01.EHZ.M,0.0,3360.0,10.0,16.0,99.987
2023-12-22,UW.MBW.01.EHZ.M,-27934.0,51266.0,12.0,2976.0,99.986
2023-12-21,UW.MBW.01.EHZ.M,-17806.0,39325.0,6.0,6235.0,99.99
2023-12-20,UW.MBW.01.EHZ.M,-25373.0,39053.0,14.0,6552.0,99.984
2023-12-19,UW.MBW.01.EHZ.M,-27933.0,56263.0,11.0,12603.0,99.978
2023-12-18,UW.MBW.01.EHZ.M,-27922.0,44366.0,5.0,6692.0,66.439
2023-12-17,UW.MBW.01.EHZ.M,-17868.0,39329.0,9.0,4635.0,77.146
2023-12-16,UW.MBW.01.EHZ.M,-25444.0,39041.0,8.0,5447.0,99.99
2023-12-15,UW.MBW.01.EHZ.M,-17953.0,39077.0,5.0,4845.0,99.724
2023-12-14,UW.MBW.01.EHZ.M,-27785.0,39395.0,11.0,5626.0,99.721
2023-12-13,UW.MBW.01.EHZ.M,-27876.0,51298.0,5.0,17353.0,99.993
2023-12-12,UW.MBW.01.EHZ.M,-17775.0,39287.0,6.0,12026.0,99.991
2023-12-11,UW.MBW.01.EHZ.M,-24468.0,38678.0,4.0,5981.0,99.993
2023-12-10,UW.MBW.01.EHZ.M,-17921.0,39064.0,2.0,5508.0,99.994
2023-12-09,UW.MBW.01.EHZ.M,-27894.0,55630.0,8.0,10189.0,99.991
2023-12-08,UW.MBW.01.EHZ.M,-17801.0,39265.0,3.0,4998.0,99.993
2023-12-07,UW.MBW.01.EHZ.M,-27915.0,56237.0,7.0,13209.0,99.993
2023-12-06,UW.MBW.01.EHZ.M,-27946.0,56309.0,5.0,20128.0,99.993
2023-12-05,UW.MBW.01.EHZ.M,-27947.0,56310.0,9.0,12924.0,99.988
2023-12-04,UW.MBW.01.EHZ.M,-17813.0,39028.0,9.0,5185.0,99.99
2023-12-03,UW.MBW.01.EHZ.M,-27907.0,56225.0,9.0,11732.0,99.99
2023-12-02,UW.MBW.01.EHZ.M,-27896.0,56200.0,10.0,15422.0,99.986
2023-12-01,UW.MBW.01.EHZ.M,-27894.0,56197.0,2.0,8448.0,99.994
2023-11-30,UW.MBW.01.EHZ.M,-27888.0,56179.0,11.0,19076.0,99.986
2023-11-29,UW.MBW.01.EHZ.M,-27889.0,46849.0,8.0,9364.0,99.989
2023-11-28,UW.MBW.01.EHZ.M,-27912.0,39455.0,11.0,6996.0,99.988
2023-11-27,UW.MBW.01.EHZ.M,-17808.0,39241.0,8.0,5718.0,99.209
2023-11-26,UW.MBW.01.EHZ.M,-27910.0,56229.0,14.0,5817.0,99.232
2023-11-25,UW.MBW.01.EHZ.M,-17809.0,39118.0,9.0,4653.0,99.207
2023-11-24,UW.MBW.01.EHZ.M,-17635.0,39150.0,6.0,6858.0,99.992
2023-11-23,UW.MBW.01.EHZ.M,-27914.0,56172.0,7.0,6651.0,99.981
2023-11-22,UW.MBW.01.EHZ.M,-27920.0,56253.0,10.0,6728.0,99.988
2023-11-21,UW.MBW.01.EHZ.M,-27737.0,45454.0,7.0,5135.0,99.992
2023-11-20,UW.MBW.01.EHZ.M,-21402.0,39148.0,9.0,5157.0,99.992
2023-11-19,UW.MBW.01.EHZ.M,-27892.0,43209.0,9.0,6162.0,99.983
2023-11-18,UW.MBW.01.EHZ.M,-27809.0,38656.0,12.0,4657.0,99.986
2023-11-17,UW.MBW.01.EHZ.M,-19961.0,40579.0,4.0,7646.0,99.994
2023-11-16,UW.MBW.01.EHZ.M,-27893.0,54959.0,15.0,5163.0,99.986
2023-11-15,UW.MBW.01.EHZ.M,-17743.0,39028.0,9.0,5644.0,99.988
2023-11-14,UW.MBW.01.EHZ.M,-17832.0,38692.0,8.0,5708.0,99.993
2023-11-13,UW.MBW.01.EHZ.M,-27922.0,50290.0,15.0,5687.0,99.988
2023-11-12,UW.MBW.01.EHZ.M,-27920.0,56247.0,13.0,9726.0,99.988
2023-11-11,UW.MBW.01.EHZ.M,-27928.0,53401.0,5.0,10218.0,99.117
2023-11-10,UW.MBW.01.EHZ.M,-17692.0,39187.0,1.0,5255.0,99.996
2023-11-09,UW.MBW.01.EHZ.M,-27615.0,39151.0,2.0,4956.0,99.986
2023-11-08,UW.MBW.01.EHZ.M,-17891.0,39131.0,13.0,4868.0,99.106
2023-11-07,UW.MBW.01.EHZ.M,-27946.0,54713.0,9.0,7723.0,99.985
2023-11-06,UW.MBW.01.EHZ.M,-17965.0,38993.0,6.0,4993.0,99.991
2023-11-05,UW.MBW.01.EHZ.M,-27972.0,53054.0,2.0,8072.0,99.995
2023-11-04,UW.MBW.01.EHZ.M,-27985.0,56362.0,3.0,10123.0,99.975
2023-11-03,UW.MBW.01.EHZ.M,-27967.0,56359.0,14.0,19524.0,99.594
2023-11-02,UW.MBW.01.EHZ.M,-27972.0,54098.0,10.0,8974.0,99.991
2023-11-01,UW.MBW.01.EHZ.M,-27941.0,56302.0,6.0,11491.0,99.992
2023-10-31,UW.MBW.01.EHZ.M,-27936.0,56263.0,13.0,12681.0,99.988
2023-10-30,UW.MBW.01.EHZ.M,-17945.0,39023.0,6.0,5430.0,99.992
2023-10-29,UW.MBW.01.EHZ.M,-18643.0,39258.0,11.0,6031.0,99.989
2023-10-28,UW.MBW.01.EHZ.M,-27897.0,55526.0,8.0,9564.0,99.988
2023-10-27,UW.MBW.01.EHZ.M,-27879.0,46897.0,6.0,8619.0,99.993
2023-10-26,UW.MBW.01.EHZ.M,-27897.0,50780.0,9.0,6165.0,98.938
2023-10-25,UW.MBW.01.EHZ.M,-27902.0,39335.0,6.0,6778.0,99.993
2023-10-24,UW.MBW.01.EHZ.M,-27868.0,39394.0,21.0,6604.0,99.985
2023-10-23,UW.MBW.01.EHZ.M,-18014.0,38892.0,22.0,6288.0,99.512
2023-10-22,UW.MBW.01.EHZ.M,-17907.0,39439.0,9.0,4534.0,99.991
2023-10-21,UW.MBW.01.EHZ.M,-18044.0,39380.0,6.0,5945.0,99.662
2023-10-20,UW.MBW.01.EHZ.M,-27999.0,56423.0,5.0,13089.0,99.99
2023-10-19,UW.MBW.01.EHZ.M,-28003.0,52511.0,21.0,7934.0,99.953
2019-09-11,UW.MBW.01.EHZ.M,-28035.0,56521.0,1.0,10169.0,99.999
2020-06-11,UW.MBW.01.EHZ.M,-28041.0,56531.0,1.0,15109.0,99.999
2020-10-13,UW.MBW.01.EHZ.M,-28042.0,56525.0,1.0,23930.0,99.999
2020-01-25,UW.MBW.01.EHZ.M,-28034.0,46778.0,0.0,17657.0,100.0
2020-02-03,UW.MBW.01.EHZ.M,-27983.0,43489.0,1.0,10427.0,99.999
2019-12-04,UW.MBW.01.EHZ.M,-28048.0,49396.0,2.0,9190.0,99.998
2020-09-21,UW.MBW.01.EHZ.M,-28034.0,56514.0,0.0,14477.0,100.0
2021-04-11,UW.MBW.01.EHZ.M,2790.0,6.0,0.0,11.0,100.0
2021-04-15,UW.MBW.01.EHZ.M,0.0,2798.0,1.0,10.0,99.999
2021-03-26,UW.MBW.01.EHZ.M,0.0,2772.0,2.0,9.0,99.999
2021-02-26,UW.MBW.01.EHZ.M,0.0,2786.0,2.0,8.0,99.998
2020-10-27,UW.MBW.01.EHZ.M,-28041.0,56531.0,3.0,20093.0,99.988
2020-03-23,UW.MBW.01.EHZ.M,-28047.0,56536.0,14.0,22233.0,99.763
2020-09-06,UW.MBW.01.EHZ.M,-28039.0,48224.0,1.0,8568.0,99.999
2020-07-16,UW.MBW.01.EHZ.M,-28039.0,56524.0,1.0,13146.0,99.868
2019-11-04,UW.MBW.01.EHZ.M,-28043.0,56525.0,3.0,8352.0,99.614
2023-09-21,UW.MBW.01.EHZ.M,-27996.0,55911.0,20.0,7024.0,99.851
2017-08-21,UW.MBW.01.EHZ.M,-28075.0,56599.0,13.0,11024.0,98.482
2017-10-27,UW.MBW.01.EHZ.M,-28072.0,56590.0,7.0,8734.0,99.45
2018-07-14,UW.MBW.01.EHZ.M,-28072.0,56603.0,72.0,7992.0,86.034
2017-12-10,UW.MBW.01.EHZ.M,-28064.0,49222.0,9.0,7086.0,98.753
2018-02-16,UW.MBW.01.EHZ.M,-28052.0,56557.0,6.0,17740.0,99.641
2018-07-08,UW.MBW.01.EHZ.M,-28072.0,56603.0,37.0,9119.0,92.669
2018-06-03,UW.MBW.01.EHZ.M,-28072.0,56599.0,20.0,8067.0,97.49
2018-09-09,UW.MBW.01.EHZ.M,-28074.0,56599.0,11.0,11886.0,99.005
2018-12-23,UW.MBW.01.EHZ.M,-17275.0,39248.0,28.0,5612.0,97.897
2018-08-31,UW.MBW.01.EHZ.M,-28074.0,52559.0,18.0,8266.0,97.057
2019-02-08,UW.MBW.01.EHZ.M,0.0,2818.0,2.0,6.0,99.998
2018-07-03,UW.MBW.01.EHZ.M,-28082.0,56616.0,10.0,15738.0,98.695
2021-02-28,UW.MBW.01.EHZ.M,2778.0,5.0,0.0,7.0,100.0
2018-08-20,UW.MBW.01.EHZ.M,-28073.0,54545.0,17.0,7675.0,95.801
2018-10-06,UW.MBW.01.EHZ.M,-28076.0,43729.0,3.0,8410.0,99.201
2020-03-09,UW.MBW.01.EHZ.M,0.0,2802.0,2.0,14.0,99.999
2018-10-15,UW.MBW.01.EHZ.M,-28079.0,54400.0,4.0,9252.0,99.881
2018-12-27,UW.MBW.01.EHZ.M,-17423.0,38696.0,26.0,5495.0,97.979
2019-12-16,UW.MBW.01.EHZ.M,-28027.0,45143.0,3.0,6604.0,99.997
2018-12-31,UW.MBW.01.EHZ.M,283.0,507.0,5.0,472.0,2.779
2021-04-12,UW.MBW.01.EHZ.M,2791.0,7.0,0.0,9.0,100.0
2019-06-25,UW.MBW.01.EHZ.M,-28044.0,56537.0,3.0,11623.0,99.997
2020-10-20,UW.MBW.01.EHZ.M,-28044.0,56523.0,5.0,14755.0,99.994
2019-09-15,UW.MBW.01.EHZ.M,-28035.0,47099.0,0.0,9819.0,100.0
2021-02-07,UW.MBW.01.EHZ.M,2789.0,5.0,0.0,10.0,100.0
2019-09-13,UW.MBW.01.EHZ.M,-28030.0,56517.0,0.0,8747.0,100.0
2020-04-12,UW.MBW.01.EHZ.M,-28037.0,56530.0,521.0,26760.0,99.355
2019-09-05,UW.MBW.01.EHZ.M,-28039.0,56519.0,0.0,12236.0,100.0
2019-09-09,UW.MBW.01.EHZ.M,-28039.0,56523.0,2.0,10914.0,99.998
2020-08-03,UW.MBW.01.EHZ.M,-28040.0,56526.0,2.0,9205.0,99.998
2019-12-19,UW.MBW.01.EHZ.M,-27771.0,38203.0,1.0,12353.0,99.999
2019-09-30,UW.MBW.01.EHZ.M,-28041.0,56520.0,2.0,10041.0,99.997
2020-02-02,UW.MBW.01.EHZ.M,-27956.0,44992.0,4.0,16640.0,99.997
2019-09-01,UW.MBW.01.EHZ.M,-28032.0,56521.0,0.0,7925.0,100.0
2019-11-01,UW.MBW.01.EHZ.M,-28037.0,48774.0,0.0,7184.0,100.0
2019-10-11,UW.MBW.01.EHZ.M,-28038.0,39970.0,2.0,6576.0,99.998
2020-06-22,UW.MBW.01.EHZ.M,-28040.0,56531.0,3.0,9736.0,99.997
2020-06-15,UW.MBW.01.EHZ.M,-28040.0,56530.0,1.0,26738.0,99.999
2020-02-14,UW.MBW.01.EHZ.M,-28034.0,56511.0,4.0,20451.0,99.975
2020-10-05,UW.MBW.01.EHZ.M,-28042.0,56538.0,1.0,14332.0,99.999
2020-11-28,UW.MBW.01.EHZ.M,-28046.0,56507.0,1.0,31435.0,99.999
2020-04-30,UW.MBW.01.EHZ.M,-28046.0,56539.0,2.0,20803.0,99.861
2020-08-06,UW.MBW.01.EHZ.M,-28038.0,56529.0,3.0,17148.0,99.988
2021-04-10,UW.MBW.01.EHZ.M,0.0,2796.0,1.0,12.0,99.999
2021-04-04,UW.MBW.01.EHZ.M,0.0,2775.0,1.0,10.0,99.999
2021-03-09,UW.MBW.01.EHZ.M,0.0,2776.0,1.0,9.0,99.999
2017-10-28,UW.MBW.01.EHZ.M,-28064.0,42158.0,6.0,6680.0,99.557
2017-08-19,UW.MBW.01.EHZ.M,-28069.0,53998.0,12.0,9668.0,99.342
2017-08-17,UW.MBW.01.EHZ.M,-28075.0,56591.0,7.0,11986.0,99.542
2017-11-05,UW.MBW.01.EHZ.M,-17400.0,39134.0,6.0,4756.0,99.609
2017-08-15,UW.MBW.01.EHZ.M,-28075.0,45081.0,0.0,8563.0,100.0
2017-08-24,UW.MBW.01.EHZ.M,-28075.0,56596.0,8.0,11113.0,99.492
2017-08-18,UW.MBW.01.EHZ.M,-32444.0,56584.0,12.0,10808.0,99.339
2017-08-26,UW.MBW.01.EHZ.M,-28078.0,56593.0,8.0,13693.0,99.619
2017-08-28,UW.MBW.01.EHZ.M,-28078.0,56590.0,7.0,8792.0,99.546
2017-08-14,UW.MBW.01.EHZ.M,-28066.0,56412.0,18.0,8013.0,97.889
2017-09-11,UW.MBW.01.EHZ.M,-28073.0,38698.0,9.0,7198.0,99.413
2017-08-20,UW.MBW.01.EHZ.M,-28066.0,47853.0,7.0,6509.0,99.543
2017-09-22,UW.MBW.01.EHZ.M,-28074.0,47940.0,8.0,8039.0,99.577
2017-09-05,UW.MBW.01.EHZ.M,-28066.0,45151.0,5.0,8783.0,99.654
2017-10-05,UW.MBW.01.EHZ.M,-28075.0,45720.0,8.0,8100.0,99.68
2017-11-11,UW.MBW.01.EHZ.M,-28076.0,56598.0,8.0,9182.0,99.431
2017-11-10,UW.MBW.01.EHZ.M,-28076.0,56603.0,6.0,13640.0,99.692
2017-08-13,UW.MBW.01.EHZ.M,-28067.0,39233.0,2.0,5694.0,99.752
2017-10-03,UW.MBW.01.EHZ.M,-28074.0,56597.0,15.0,12021.0,98.882
2017-09-21,UW.MBW.01.EHZ.M,-28074.0,56592.0,7.0,10236.0,99.031
2017-10-02,UW.MBW.01.EHZ.M,-28074.0,56598.0,11.0,13653.0,99.319
2017-09-14,UW.MBW.01.EHZ.M,-28075.0,39277.0,7.0,7085.0,99.684
2017-11-01,UW.MBW.01.EHZ.M,-28073.0,56600.0,7.0,14738.0,99.556
2017-09-26,UW.MBW.01.EHZ.M,-28075.0,56603.0,11.0,12668.0,96.709
2017-09-02,UW.MBW.01.EHZ.M,-28071.0,38561.0,5.0,5645.0,99.635
2017-11-26,UW.MBW.01.EHZ.M,-28064.0,30851.0,10.0,4680.0,99.34
2017-08-12,UW.MBW.01.EHZ.M,-27932.0,39194.0,2.0,5509.0,99.928
2017-09-29,UW.MBW.01.EHZ.M,-28072.0,56591.0,11.0,8418.0,99.299
2017-09-06,UW.MBW.01.EHZ.M,-28074.0,46662.0,9.0,7670.0,99.152
2017-09-17,UW.MBW.01.EHZ.M,-28064.0,39489.0,10.0,6230.0,99.238
2017-09-16,UW.MBW.01.EHZ.M,-28069.0,39009.0,9.0,6618.0,99.389
2017-08-25,UW.MBW.01.EHZ.M,-28075.0,56605.0,25.0,12004.0,98.625
2017-10-11,UW.MBW.01.EHZ.M,-17401.0,39481.0,13.0,7296.0,95.618
2017-09-08,UW.MBW.01.EHZ.M,-28073.0,56601.0,12.0,21687.0,98.753
2017-10-10,UW.MBW.01.EHZ.M,-28073.0,56595.0,23.0,11792.0,95.141
2017-08-29,UW.MBW.01.EHZ.M,-28074.0,49127.0,23.0,8369.0,96.441
2017-08-22,UW.MBW.01.EHZ.M,-28076.0,56604.0,8.0,9218.0,99.41
2017-08-23,UW.MBW.01.EHZ.M,-28066.0,48255.0,6.0,8299.0,99.691
2017-09-10,UW.MBW.01.EHZ.M,-28071.0,56580.0,4.0,9191.0,99.584
2017-09-07,UW.MBW.01.EHZ.M,-28075.0,54939.0,15.0,9095.0,97.225
2017-08-11,UW.MBW.01.EHZ.M,-28068.0,56587.0,24.0,8767.0,96.192
2017-10-18,UW.MBW.01.EHZ.M,-28073.0,56596.0,43.0,12850.0,99.515
2017-09-01,UW.MBW.01.EHZ.M,-28075.0,56607.0,7.0,8976.0,99.636
2017-11-03,UW.MBW.01.EHZ.M,-17296.0,39202.0,7.0,5661.0,99.396
2017-09-04,UW.MBW.01.EHZ.M,-28065.0,38508.0,12.0,4389.0,98.989
2017-09-30,UW.MBW.01.EHZ.M,-28072.0,56598.0,7.0,10580.0,99.667
2017-08-30,UW.MBW.01.EHZ.M,-28076.0,56601.0,9.0,12616.0,99.463
2017-09-19,UW.MBW.01.EHZ.M,-28074.0,56600.0,16.0,14050.0,97.726
2017-09-24,UW.MBW.01.EHZ.M,-28071.0,48583.0,6.0,6891.0,99.639
2017-10-07,UW.MBW.01.EHZ.M,-28072.0,46612.0,35.0,7578.0,99.38
2017-08-16,UW.MBW.01.EHZ.M,-28075.0,42939.0,4.0,7674.0,98.568
2017-08-31,UW.MBW.01.EHZ.M,-28073.0,56602.0,8.0,8158.0,99.584
2017-10-24,UW.MBW.01.EHZ.M,-28064.0,48415.0,18.0,9189.0,99.352
2017-10-30,UW.MBW.01.EHZ.M,-28064.0,56590.0,7.0,10218.0,98.736
2017-10-12,UW.MBW.01.EHZ.M,-28062.0,39351.0,201.0,7014.0,99.066
2017-09-20,UW.MBW.01.EHZ.M,-28074.0,56593.0,19.0,13365.0,97.688
2017-10-19,UW.MBW.01.EHZ.M,-28073.0,56598.0,9.0,12623.0,99.464
2017-10-01,UW.MBW.01.EHZ.M,-28073.0,56590.0,5.0,10840.0,99.663
2017-09-18,UW.MBW.01.EHZ.M,-28074.0,56594.0,5.0,10544.0,98.752
2017-10-25,UW.MBW.01.EHZ.M,-28073.0,56586.0,6.0,11694.0,99.601
2017-09-25,UW.MBW.01.EHZ.M,-28074.0,56602.0,11.0,13232.0,99.021
2017-11-23,UW.MBW.01.EHZ.M,-28074.0,56595.0,6.0,12331.0,99.584
2017-09-13,UW.MBW.01.EHZ.M,-28074.0,56601.0,9.0,11431.0,99.606
2017-09-23,UW.MBW.01.EHZ.M,-28076.0,56592.0,7.0,9017.0,99.212
2017-10-29,UW.MBW.01.EHZ.M,-28074.0,49866.0,5.0,7081.0,99.711
2017-10-06,UW.MBW.01.EHZ.M,-28072.0,47219.0,77.0,6248.0,99.192
2017-10-04,UW.MBW.01.EHZ.M,-28076.0,56604.0,8.0,10778.0,98.297
2017-09-03,UW.MBW.01.EHZ.M,-28065.0,56594.0,8.0,5068.0,99.581
2017-09-09,UW.MBW.01.EHZ.M,-28071.0,52097.0,6.0,8694.0,99.68
2017-09-12,UW.MBW.01.EHZ.M,-28074.0,56431.0,4.0,8690.0,99.668
2017-10-31,UW.MBW.01.EHZ.M,-28074.0,56593.0,6.0,10642.0,99.627
2017-10-08,UW.MBW.01.EHZ.M,-28072.0,56582.0,52.0,7826.0,98.579
2018-01-05,UW.MBW.01.EHZ.M,-28071.0,56593.0,5.0,10199.0,99.75
2017-11-17,UW.MBW.01.EHZ.M,-28074.0,56588.0,7.0,12151.0,99.53
2017-10-16,UW.MBW.01.EHZ.M,-28065.0,56589.0,9.0,10394.0,99.388
2017-10-22,UW.MBW.01.EHZ.M,-28071.0,47848.0,7.0,11814.0,99.345
2017-09-28,UW.MBW.01.EHZ.M,-27948.0,56481.0,11.0,7132.0,98.847
2017-12-08,UW.MBW.01.EHZ.M,-28071.0,56590.0,10.0,12244.0,99.442
2018-01-10,UW.MBW.01.EHZ.M,-28066.0,56586.0,6.0,15803.0,99.711
2017-11-09,UW.MBW.01.EHZ.M,-28072.0,56597.0,9.0,10156.0,99.409
2017-11-24,UW.MBW.01.EHZ.M,-28065.0,56593.0,5.0,7483.0,99.649
2017-10-23,UW.MBW.01.EHZ.M,-28072.0,56593.0,7.0,12442.0,99.545
2024-09-04,UW.MBW.01.EHZ.M,0.0,3306.0,3.0,32.0,99.993
2024-09-03,UW.MBW.01.EHZ.M,0.0,3296.0,3.0,26.0,99.986
2024-09-02,UW.MBW.01.EHZ.M,0.0,3297.0,5.0,44.0,99.726
2024-09-01,UW.MBW.01.EHZ.M,0.0,3286.0,4.0,29.0,99.993
2024-08-31,UW.MBW.01.EHZ.M,0.0,3296.0,4.0,29.0,99.992
2024-08-30,UW.MBW.01.EHZ.M,-27871.0,56391.0,5.0,310.0,99.984
2024-08-29,UW.MBW.01.EHZ.M,-23441.0,51924.0,4.0,230.0,99.731
2024-08-28,UW.MBW.01.EHZ.M,0.0,3313.0,3.0,24.0,99.993
2024-08-27,UW.MBW.01.EHZ.M,0.0,3316.0,3.0,24.0,99.993
2024-08-26,UW.MBW.01.EHZ.M,-10693.0,14003.0,4.0,58.0,99.984
2024-08-25,UW.MBW.01.EHZ.M,0.0,3321.0,6.0,28.0,99.716
2024-08-24,UW.MBW.01.EHZ.M,0.0,3314.0,2.0,22.0,99.994
2024-08-23,UW.MBW.01.EHZ.M,-27986.0,56427.0,2.0,1485.0,99.994
2024-08-22,UW.MBW.01.EHZ.M,0.0,3309.0,3.0,19.0,99.986
2024-08-21,UW.MBW.01.EHZ.M,0.0,3309.0,5.0,22.0,99.741
2024-08-20,UW.MBW.01.EHZ.M,0.0,3306.0,2.0,27.0,99.994
2024-08-19,UW.MBW.01.EHZ.M,-27957.0,56442.0,4.0,512.0,99.992
2024-08-18,UW.MBW.01.EHZ.M,-23294.0,51773.0,4.0,302.0,99.984
2024-08-17,UW.MBW.01.EHZ.M,0.0,3308.0,6.0,35.0,99.723
2024-08-16,UW.MBW.01.EHZ.M,0.0,3305.0,7.0,37.0,99.991
2024-08-15,UW.MBW.01.EHZ.M,0.0,3302.0,3.0,31.0,99.993
2024-08-14,UW.MBW.01.EHZ.M,0.0,3311.0,6.0,33.0,99.982
2024-08-13,UW.MBW.01.EHZ.M,-20653.0,49113.0,5.0,398.0,99.745
2024-08-12,UW.MBW.01.EHZ.M,-27557.0,56024.0,10.0,571.0,99.986
2024-08-11,UW.MBW.01.EHZ.M,-27910.0,56450.0,4.0,372.0,99.993
2024-08-10,UW.MBW.01.EHZ.M,-27926.0,31198.0,12.0,96.0,99.98
2024-08-09,UW.MBW.01.EHZ.M,-13626.0,42140.0,10.0,178.0,99.064
2024-08-08,UW.MBW.01.EHZ.M,-27815.0,56385.0,5.0,565.0,99.991
2024-08-07,UW.MBW.01.EHZ.M,-28009.0,56472.0,3.0,4419.0,99.993
2024-08-06,UW.MBW.01.EHZ.M,0.0,3302.0,2.0,51.0,99.986
2024-08-05,UW.MBW.01.EHZ.M,-28033.0,56612.0,3.0,1206.0,99.739
2024-08-04,UW.MBW.01.EHZ.M,-28021.0,56584.0,4.0,1635.0,99.993
2024-08-03,UW.MBW.01.EHZ.M,-27970.0,56524.0,3.0,756.0,99.984
2024-08-02,UW.MBW.01.EHZ.M,-28000.0,56526.0,7.0,554.0,99.469
2024-08-01,UW.MBW.01.EHZ.M,-16758.0,45279.0,4.0,210.0,99.757
2024-07-30,UW.MBW.01.EHZ.M,-27777.0,48739.0,3.0,744.0,99.994
2024-07-31,UW.MBW.01.EHZ.M,-27602.0,56098.0,1.0,261.0,99.995
2024-07-29,UW.MBW.01.EHZ.M,-27923.0,56388.0,2.0,599.0,99.986
2024-07-28,UW.MBW.01.EHZ.M,0.0,3312.0,5.0,41.0,99.749
2024-07-27,UW.MBW.01.EHZ.M,0.0,3306.0,3.0,38.0,99.994
2024-07-26,UW.MBW.01.EHZ.M,3279.0,6.0,1.0,38.0,99.996
2024-07-25,UW.MBW.01.EHZ.M,0.0,3317.0,4.0,35.0,99.735
2024-07-24,UW.MBW.01.EHZ.M,0.0,3305.0,5.0,31.0,99.748
2024-07-23,UW.MBW.01.EHZ.M,-27953.0,56465.0,3.0,817.0,99.994
2024-07-22,UW.MBW.01.EHZ.M,-27979.0,56541.0,2.0,455.0,99.994
2024-07-21,UW.MBW.01.EHZ.M,-27467.0,30752.0,5.0,50.0,99.985
2024-07-20,UW.MBW.01.EHZ.M,0.0,3289.0,4.0,43.0,99.726
